file_id	image_path	segmented_path	species	source
70030	dataset/images/lab/acer_palmatum/wb1127-02-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-02-4.png	Acer palmatum	lab
70033	dataset/images/lab/acer_palmatum/wb1127-03-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-03-1.png	Acer palmatum	lab
70035	dataset/images/lab/acer_palmatum/wb1127-03-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-03-2.png	Acer palmatum	lab
70037	dataset/images/lab/acer_palmatum/wb1127-03-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-03-3.png	Acer palmatum	lab
70038	dataset/images/lab/acer_palmatum/wb1127-03-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-03-4.png	Acer palmatum	lab
70042	dataset/images/lab/acer_palmatum/wb1127-04-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-04-1.png	Acer palmatum	lab
70044	dataset/images/lab/acer_palmatum/wb1127-04-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-04-2.png	Acer palmatum	lab
70045	dataset/images/lab/acer_palmatum/wb1127-04-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-04-3.png	Acer palmatum	lab
70048	dataset/images/lab/acer_palmatum/wb1127-04-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-04-4.png	Acer palmatum	lab
70050	dataset/images/lab/acer_palmatum/wb1127-05-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-05-1.png	Acer palmatum	lab
70052	dataset/images/lab/acer_palmatum/wb1127-05-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-05-2.png	Acer palmatum	lab
70055	dataset/images/lab/acer_palmatum/wb1127-05-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-05-3.png	Acer palmatum	lab
70057	dataset/images/lab/acer_palmatum/wb1127-05-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-05-4.png	Acer palmatum	lab
70059	dataset/images/lab/acer_palmatum/wb1127-06-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-06-1.png	Acer palmatum	lab
70062	dataset/images/lab/acer_palmatum/wb1127-06-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-06-2.png	Acer palmatum	lab
70064	dataset/images/lab/acer_palmatum/wb1127-06-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-06-3.png	Acer palmatum	lab
70065	dataset/images/lab/acer_palmatum/wb1127-06-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-06-4.png	Acer palmatum	lab
70068	dataset/images/lab/acer_palmatum/wb1127-07-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-07-1.png	Acer palmatum	lab
70071	dataset/images/lab/acer_palmatum/wb1127-07-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-07-2.png	Acer palmatum	lab
70073	dataset/images/lab/acer_palmatum/wb1127-07-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-07-3.png	Acer palmatum	lab
70074	dataset/images/lab/acer_palmatum/wb1127-07-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-07-4.png	Acer palmatum	lab
70078	dataset/images/lab/acer_palmatum/wb1127-08-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-08-1.png	Acer palmatum	lab
70080	dataset/images/lab/acer_palmatum/wb1127-08-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-08-2.png	Acer palmatum	lab
70082	dataset/images/lab/acer_palmatum/wb1127-08-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-08-3.png	Acer palmatum	lab
70084	dataset/images/lab/acer_palmatum/wb1127-08-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-08-4.png	Acer palmatum	lab
70086	dataset/images/lab/acer_palmatum/wb1127-09-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-09-1.png	Acer palmatum	lab
70089	dataset/images/lab/acer_palmatum/wb1127-09-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-09-2.png	Acer palmatum	lab
70091	dataset/images/lab/acer_palmatum/wb1127-09-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-09-3.png	Acer palmatum	lab
70093	dataset/images/lab/acer_palmatum/wb1127-09-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-09-4.png	Acer palmatum	lab
70095	dataset/images/lab/acer_palmatum/wb1127-10-1.jpg	dataset/segmented/lab/acer_palmatum/wb1127-10-1.png	Acer palmatum	lab
70098	dataset/images/lab/acer_palmatum/wb1127-10-2.jpg	dataset/segmented/lab/acer_palmatum/wb1127-10-2.png	Acer palmatum	lab
70100	dataset/images/lab/acer_palmatum/wb1127-10-3.jpg	dataset/segmented/lab/acer_palmatum/wb1127-10-3.png	Acer palmatum	lab
70101	dataset/images/lab/acer_palmatum/wb1127-10-4.jpg	dataset/segmented/lab/acer_palmatum/wb1127-10-4.png	Acer palmatum	lab
70104	dataset/images/lab/acer_palmatum/wb1128-01-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-01-1.png	Acer palmatum	lab
70107	dataset/images/lab/acer_palmatum/wb1128-01-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-01-2.png	Acer palmatum	lab
70108	dataset/images/lab/acer_palmatum/wb1128-01-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-01-3.png	Acer palmatum	lab
70110	dataset/images/lab/acer_palmatum/wb1128-01-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-01-4.png	Acer palmatum	lab
70113	dataset/images/lab/acer_palmatum/wb1128-02-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-02-1.png	Acer palmatum	lab
70115	dataset/images/lab/acer_palmatum/wb1128-02-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-02-2.png	Acer palmatum	lab
70117	dataset/images/lab/acer_palmatum/wb1128-02-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-02-3.png	Acer palmatum	lab
70118	dataset/images/lab/acer_palmatum/wb1128-02-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-02-4.png	Acer palmatum	lab
70121	dataset/images/lab/acer_palmatum/wb1128-03-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-03-1.png	Acer palmatum	lab
70123	dataset/images/lab/acer_palmatum/wb1128-03-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-03-2.png	Acer palmatum	lab
70125	dataset/images/lab/acer_palmatum/wb1128-03-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-03-3.png	Acer palmatum	lab
70126	dataset/images/lab/acer_palmatum/wb1128-03-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-03-4.png	Acer palmatum	lab
70130	dataset/images/lab/acer_palmatum/wb1128-04-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-04-1.png	Acer palmatum	lab
70132	dataset/images/lab/acer_palmatum/wb1128-04-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-04-2.png	Acer palmatum	lab
70133	dataset/images/lab/acer_palmatum/wb1128-04-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-04-3.png	Acer palmatum	lab
70134	dataset/images/lab/acer_palmatum/wb1128-04-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-04-4.png	Acer palmatum	lab
70137	dataset/images/lab/acer_palmatum/wb1128-05-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-05-1.png	Acer palmatum	lab
70139	dataset/images/lab/acer_palmatum/wb1128-05-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-05-2.png	Acer palmatum	lab
70141	dataset/images/lab/acer_palmatum/wb1128-05-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-05-3.png	Acer palmatum	lab
70142	dataset/images/lab/acer_palmatum/wb1128-05-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-05-4.png	Acer palmatum	lab
70145	dataset/images/lab/acer_palmatum/wb1128-06-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-06-1.png	Acer palmatum	lab
70147	dataset/images/lab/acer_palmatum/wb1128-06-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-06-2.png	Acer palmatum	lab
70149	dataset/images/lab/acer_palmatum/wb1128-06-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-06-3.png	Acer palmatum	lab
70150	dataset/images/lab/acer_palmatum/wb1128-06-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-06-4.png	Acer palmatum	lab
70154	dataset/images/lab/acer_palmatum/wb1128-07-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-07-1.png	Acer palmatum	lab
70156	dataset/images/lab/acer_palmatum/wb1128-07-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-07-2.png	Acer palmatum	lab
70157	dataset/images/lab/acer_palmatum/wb1128-07-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-07-3.png	Acer palmatum	lab
70159	dataset/images/lab/acer_palmatum/wb1128-07-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-07-4.png	Acer palmatum	lab
70162	dataset/images/lab/acer_palmatum/wb1128-08-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-08-1.png	Acer palmatum	lab
70164	dataset/images/lab/acer_palmatum/wb1128-08-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-08-2.png	Acer palmatum	lab
70165	dataset/images/lab/acer_palmatum/wb1128-08-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-08-3.png	Acer palmatum	lab
70167	dataset/images/lab/acer_palmatum/wb1128-08-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-08-4.png	Acer palmatum	lab
70170	dataset/images/lab/acer_palmatum/wb1128-09-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-09-1.png	Acer palmatum	lab
70172	dataset/images/lab/acer_palmatum/wb1128-09-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-09-2.png	Acer palmatum	lab
70173	dataset/images/lab/acer_palmatum/wb1128-09-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-09-3.png	Acer palmatum	lab
70174	dataset/images/lab/acer_palmatum/wb1128-09-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-09-4.png	Acer palmatum	lab
70178	dataset/images/lab/acer_palmatum/wb1128-10-1.jpg	dataset/segmented/lab/acer_palmatum/wb1128-10-1.png	Acer palmatum	lab
70180	dataset/images/lab/acer_palmatum/wb1128-10-2.jpg	dataset/segmented/lab/acer_palmatum/wb1128-10-2.png	Acer palmatum	lab
70181	dataset/images/lab/acer_palmatum/wb1128-10-3.jpg	dataset/segmented/lab/acer_palmatum/wb1128-10-3.png	Acer palmatum	lab
70183	dataset/images/lab/acer_palmatum/wb1128-10-4.jpg	dataset/segmented/lab/acer_palmatum/wb1128-10-4.png	Acer palmatum	lab
70185	dataset/images/lab/acer_palmatum/wb1129-01-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-01-1.png	Acer palmatum	lab
70187	dataset/images/lab/acer_palmatum/wb1129-01-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-01-2.png	Acer palmatum	lab
70189	dataset/images/lab/acer_palmatum/wb1129-01-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-01-3.png	Acer palmatum	lab
70190	dataset/images/lab/acer_palmatum/wb1129-01-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-01-4.png	Acer palmatum	lab
70194	dataset/images/lab/acer_palmatum/wb1129-02-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-02-1.png	Acer palmatum	lab
70196	dataset/images/lab/acer_palmatum/wb1129-02-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-02-2.png	Acer palmatum	lab
70197	dataset/images/lab/acer_palmatum/wb1129-02-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-02-3.png	Acer palmatum	lab
70198	dataset/images/lab/acer_palmatum/wb1129-02-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-02-4.png	Acer palmatum	lab
70202	dataset/images/lab/acer_palmatum/wb1129-03-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-03-1.png	Acer palmatum	lab
70204	dataset/images/lab/acer_palmatum/wb1129-03-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-03-2.png	Acer palmatum	lab
70205	dataset/images/lab/acer_palmatum/wb1129-03-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-03-3.png	Acer palmatum	lab
70207	dataset/images/lab/acer_palmatum/wb1129-03-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-03-4.png	Acer palmatum	lab
70210	dataset/images/lab/acer_palmatum/wb1129-04-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-04-1.png	Acer palmatum	lab
70212	dataset/images/lab/acer_palmatum/wb1129-04-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-04-2.png	Acer palmatum	lab
70213	dataset/images/lab/acer_palmatum/wb1129-04-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-04-3.png	Acer palmatum	lab
70215	dataset/images/lab/acer_palmatum/wb1129-04-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-04-4.png	Acer palmatum	lab
70218	dataset/images/lab/acer_palmatum/wb1129-05-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-05-1.png	Acer palmatum	lab
70220	dataset/images/lab/acer_palmatum/wb1129-05-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-05-2.png	Acer palmatum	lab
70222	dataset/images/lab/acer_palmatum/wb1129-05-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-05-3.png	Acer palmatum	lab
70224	dataset/images/lab/acer_palmatum/wb1129-05-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-05-4.png	Acer palmatum	lab
70226	dataset/images/lab/acer_palmatum/wb1129-06-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-06-1.png	Acer palmatum	lab
70228	dataset/images/lab/acer_palmatum/wb1129-06-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-06-2.png	Acer palmatum	lab
70230	dataset/images/lab/acer_palmatum/wb1129-06-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-06-3.png	Acer palmatum	lab
70232	dataset/images/lab/acer_palmatum/wb1129-06-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-06-4.png	Acer palmatum	lab
70234	dataset/images/lab/acer_palmatum/wb1129-07-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-07-1.png	Acer palmatum	lab
70236	dataset/images/lab/acer_palmatum/wb1129-07-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-07-2.png	Acer palmatum	lab
70238	dataset/images/lab/acer_palmatum/wb1129-07-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-07-3.png	Acer palmatum	lab
70240	dataset/images/lab/acer_palmatum/wb1129-07-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-07-4.png	Acer palmatum	lab
70242	dataset/images/lab/acer_palmatum/wb1129-08-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-08-1.png	Acer palmatum	lab
70244	dataset/images/lab/acer_palmatum/wb1129-08-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-08-2.png	Acer palmatum	lab
70246	dataset/images/lab/acer_palmatum/wb1129-08-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-08-3.png	Acer palmatum	lab
70248	dataset/images/lab/acer_palmatum/wb1129-08-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-08-4.png	Acer palmatum	lab
70250	dataset/images/lab/acer_palmatum/wb1129-09-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-09-1.png	Acer palmatum	lab
70252	dataset/images/lab/acer_palmatum/wb1129-09-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-09-2.png	Acer palmatum	lab
70254	dataset/images/lab/acer_palmatum/wb1129-09-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-09-3.png	Acer palmatum	lab
70257	dataset/images/lab/acer_palmatum/wb1129-09-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-09-4.png	Acer palmatum	lab
70259	dataset/images/lab/acer_palmatum/wb1129-10-1.jpg	dataset/segmented/lab/acer_palmatum/wb1129-10-1.png	Acer palmatum	lab
70261	dataset/images/lab/acer_palmatum/wb1129-10-2.jpg	dataset/segmented/lab/acer_palmatum/wb1129-10-2.png	Acer palmatum	lab
70263	dataset/images/lab/acer_palmatum/wb1129-10-3.jpg	dataset/segmented/lab/acer_palmatum/wb1129-10-3.png	Acer palmatum	lab
70265	dataset/images/lab/acer_palmatum/wb1129-10-4.jpg	dataset/segmented/lab/acer_palmatum/wb1129-10-4.png	Acer palmatum	lab
80716	dataset/images/field/acer_palmatum/13001152964354.jpg	dataset/segmented/field/acer_palmatum/13001152964354.png	Acer palmatum	field
80717	dataset/images/field/acer_palmatum/13001152969555.jpg	dataset/segmented/field/acer_palmatum/13001152969555.png	Acer palmatum	field
80718	dataset/images/field/acer_palmatum/13001152964155.jpg	dataset/segmented/field/acer_palmatum/13001152964155.png	Acer palmatum	field
80719	dataset/images/field/acer_palmatum/13001152966798.jpg	dataset/segmented/field/acer_palmatum/13001152966798.png	Acer palmatum	field
80720	dataset/images/field/acer_palmatum/13001152961503.jpg	dataset/segmented/field/acer_palmatum/13001152961503.png	Acer palmatum	field
80721	dataset/images/field/acer_palmatum/13001152963580.jpg	dataset/segmented/field/acer_palmatum/13001152963580.png	Acer palmatum	field
80722	dataset/images/field/acer_palmatum/13001152962667.jpg	dataset/segmented/field/acer_palmatum/13001152962667.png	Acer palmatum	field
80723	dataset/images/field/acer_palmatum/13001152960763.jpg	dataset/segmented/field/acer_palmatum/13001152960763.png	Acer palmatum	field
80724	dataset/images/field/acer_palmatum/13001152965132.jpg	dataset/segmented/field/acer_palmatum/13001152965132.png	Acer palmatum	field
80725	dataset/images/field/acer_palmatum/13001152969277.jpg	dataset/segmented/field/acer_palmatum/13001152969277.png	Acer palmatum	field
80726	dataset/images/field/acer_palmatum/13001152967331.jpg	dataset/segmented/field/acer_palmatum/13001152967331.png	Acer palmatum	field
80727	dataset/images/field/acer_palmatum/13001152966835.jpg	dataset/segmented/field/acer_palmatum/13001152966835.png	Acer palmatum	field
80728	dataset/images/field/acer_palmatum/13001152960627.jpg	dataset/segmented/field/acer_palmatum/13001152960627.png	Acer palmatum	field
80729	dataset/images/field/acer_palmatum/13001152963752.jpg	dataset/segmented/field/acer_palmatum/13001152963752.png	Acer palmatum	field
80730	dataset/images/field/acer_palmatum/13001152963574.jpg	dataset/segmented/field/acer_palmatum/13001152963574.png	Acer palmatum	field
80731	dataset/images/field/acer_palmatum/13001152968547.jpg	dataset/segmented/field/acer_palmatum/13001152968547.png	Acer palmatum	field
80732	dataset/images/field/acer_palmatum/13001152968836.jpg	dataset/segmented/field/acer_palmatum/13001152968836.png	Acer palmatum	field
80733	dataset/images/field/acer_palmatum/13001152967479.jpg	dataset/segmented/field/acer_palmatum/13001152967479.png	Acer palmatum	field
80734	dataset/images/field/acer_palmatum/13001152963992.jpg	dataset/segmented/field/acer_palmatum/13001152963992.png	Acer palmatum	field
80735	dataset/images/field/acer_palmatum/13001152963212.jpg	dataset/segmented/field/acer_palmatum/13001152963212.png	Acer palmatum	field
80736	dataset/images/field/acer_palmatum/13001152967047.jpg	dataset/segmented/field/acer_palmatum/13001152967047.png	Acer palmatum	field
80737	dataset/images/field/acer_palmatum/13001152969755.jpg	dataset/segmented/field/acer_palmatum/13001152969755.png	Acer palmatum	field
80738	dataset/images/field/acer_palmatum/13001152961924.jpg	dataset/segmented/field/acer_palmatum/13001152961924.png	Acer palmatum	field
80739	dataset/images/field/acer_palmatum/13001152968353.jpg	dataset/segmented/field/acer_palmatum/13001152968353.png	Acer palmatum	field
80740	dataset/images/field/acer_palmatum/13001152964581.jpg	dataset/segmented/field/acer_palmatum/13001152964581.png	Acer palmatum	field
80741	dataset/images/field/acer_palmatum/13001152964490.jpg	dataset/segmented/field/acer_palmatum/13001152964490.png	Acer palmatum	field
80742	dataset/images/field/acer_palmatum/13001152966158.jpg	dataset/segmented/field/acer_palmatum/13001152966158.png	Acer palmatum	field
80743	dataset/images/field/acer_palmatum/13001152967441.jpg	dataset/segmented/field/acer_palmatum/13001152967441.png	Acer palmatum	field
80744	dataset/images/field/acer_palmatum/13001152960453.jpg	dataset/segmented/field/acer_palmatum/13001152960453.png	Acer palmatum	field
80745	dataset/images/field/acer_palmatum/13001152968063.jpg	dataset/segmented/field/acer_palmatum/13001152968063.png	Acer palmatum	field
80746	dataset/images/field/acer_palmatum/13001152960234.jpg	dataset/segmented/field/acer_palmatum/13001152960234.png	Acer palmatum	field
80747	dataset/images/field/acer_palmatum/13001152965039.jpg	dataset/segmented/field/acer_palmatum/13001152965039.png	Acer palmatum	field
80748	dataset/images/field/acer_palmatum/13001152969446.jpg	dataset/segmented/field/acer_palmatum/13001152969446.png	Acer palmatum	field
80749	dataset/images/field/acer_palmatum/13001152967767.jpg	dataset/segmented/field/acer_palmatum/13001152967767.png	Acer palmatum	field
80750	dataset/images/field/acer_palmatum/13001152966520.jpg	dataset/segmented/field/acer_palmatum/13001152966520.png	Acer palmatum	field
80751	dataset/images/field/acer_palmatum/13001152965897.jpg	dataset/segmented/field/acer_palmatum/13001152965897.png	Acer palmatum	field
80752	dataset/images/field/acer_palmatum/13001152961287.jpg	dataset/segmented/field/acer_palmatum/13001152961287.png	Acer palmatum	field
80753	dataset/images/field/acer_palmatum/13001152963177.jpg	dataset/segmented/field/acer_palmatum/13001152963177.png	Acer palmatum	field
80754	dataset/images/field/acer_palmatum/13001152963388.jpg	dataset/segmented/field/acer_palmatum/13001152963388.png	Acer palmatum	field
80755	dataset/images/field/acer_palmatum/13001152965241.jpg	dataset/segmented/field/acer_palmatum/13001152965241.png	Acer palmatum	field
80756	dataset/images/field/acer_palmatum/13001152968008.jpg	dataset/segmented/field/acer_palmatum/13001152968008.png	Acer palmatum	field
80757	dataset/images/field/acer_palmatum/13001152962596.jpg	dataset/segmented/field/acer_palmatum/13001152962596.png	Acer palmatum	field
80758	dataset/images/field/acer_palmatum/13001152960756.jpg	dataset/segmented/field/acer_palmatum/13001152960756.png	Acer palmatum	field
80759	dataset/images/field/acer_palmatum/13001152962949.jpg	dataset/segmented/field/acer_palmatum/13001152962949.png	Acer palmatum	field
80760	dataset/images/field/acer_palmatum/13001152965893.jpg	dataset/segmented/field/acer_palmatum/13001152965893.png	Acer palmatum	field
80761	dataset/images/field/acer_palmatum/13001152968578.jpg	dataset/segmented/field/acer_palmatum/13001152968578.png	Acer palmatum	field
80762	dataset/images/field/acer_palmatum/13001152963910.jpg	dataset/segmented/field/acer_palmatum/13001152963910.png	Acer palmatum	field
80763	dataset/images/field/acer_palmatum/13001152961572.jpg	dataset/segmented/field/acer_palmatum/13001152961572.png	Acer palmatum	field
80764	dataset/images/field/acer_palmatum/13001152967590.jpg	dataset/segmented/field/acer_palmatum/13001152967590.png	Acer palmatum	field
80765	dataset/images/field/acer_palmatum/13001152968991.jpg	dataset/segmented/field/acer_palmatum/13001152968991.png	Acer palmatum	field
80766	dataset/images/field/acer_palmatum/13001152968626.jpg	dataset/segmented/field/acer_palmatum/13001152968626.png	Acer palmatum	field
80767	dataset/images/field/acer_palmatum/13001152960371.jpg	dataset/segmented/field/acer_palmatum/13001152960371.png	Acer palmatum	field
80768	dataset/images/field/acer_palmatum/13001152961588.jpg	dataset/segmented/field/acer_palmatum/13001152961588.png	Acer palmatum	field
80769	dataset/images/field/acer_palmatum/13001152966767.jpg	dataset/segmented/field/acer_palmatum/13001152966767.png	Acer palmatum	field
80770	dataset/images/field/acer_palmatum/13001152966002.jpg	dataset/segmented/field/acer_palmatum/13001152966002.png	Acer palmatum	field
80771	dataset/images/field/acer_palmatum/13001152969274.jpg	dataset/segmented/field/acer_palmatum/13001152969274.png	Acer palmatum	field
80772	dataset/images/field/acer_palmatum/13001152969722.jpg	dataset/segmented/field/acer_palmatum/13001152969722.png	Acer palmatum	field
80773	dataset/images/field/acer_palmatum/13001152963855.jpg	dataset/segmented/field/acer_palmatum/13001152963855.png	Acer palmatum	field
80774	dataset/images/field/acer_palmatum/13001152960212.jpg	dataset/segmented/field/acer_palmatum/13001152960212.png	Acer palmatum	field
80775	dataset/images/field/acer_palmatum/13001152967070.jpg	dataset/segmented/field/acer_palmatum/13001152967070.png	Acer palmatum	field
80776	dataset/images/field/acer_palmatum/13001152965258.jpg	dataset/segmented/field/acer_palmatum/13001152965258.png	Acer palmatum	field
80777	dataset/images/field/acer_palmatum/13001152966643.jpg	dataset/segmented/field/acer_palmatum/13001152966643.png	Acer palmatum	field
80778	dataset/images/field/acer_palmatum/13001152960119.jpg	dataset/segmented/field/acer_palmatum/13001152960119.png	Acer palmatum	field
80779	dataset/images/field/acer_palmatum/13001152968760.jpg	dataset/segmented/field/acer_palmatum/13001152968760.png	Acer palmatum	field
80780	dataset/images/field/acer_palmatum/13001152962967.jpg	dataset/segmented/field/acer_palmatum/13001152962967.png	Acer palmatum	field
80781	dataset/images/field/acer_palmatum/13001152964589.jpg	dataset/segmented/field/acer_palmatum/13001152964589.png	Acer palmatum	field
80782	dataset/images/field/acer_palmatum/13001152962181.jpg	dataset/segmented/field/acer_palmatum/13001152962181.png	Acer palmatum	field
80783	dataset/images/field/acer_palmatum/13001152963698.jpg	dataset/segmented/field/acer_palmatum/13001152963698.png	Acer palmatum	field
80784	dataset/images/field/acer_palmatum/13001152963418.jpg	dataset/segmented/field/acer_palmatum/13001152963418.png	Acer palmatum	field
80785	dataset/images/field/acer_palmatum/13001152961059.jpg	dataset/segmented/field/acer_palmatum/13001152961059.png	Acer palmatum	field
80786	dataset/images/field/acer_palmatum/13001152965577.jpg	dataset/segmented/field/acer_palmatum/13001152965577.png	Acer palmatum	field
80787	dataset/images/field/acer_palmatum/13001152968333.jpg	dataset/segmented/field/acer_palmatum/13001152968333.png	Acer palmatum	field
80788	dataset/images/field/acer_palmatum/13001152963635.jpg	dataset/segmented/field/acer_palmatum/13001152963635.png	Acer palmatum	field
80789	dataset/images/field/acer_palmatum/13001152968688.jpg	dataset/segmented/field/acer_palmatum/13001152968688.png	Acer palmatum	field
80790	dataset/images/field/acer_palmatum/13001152960488.jpg	dataset/segmented/field/acer_palmatum/13001152960488.png	Acer palmatum	field
80791	dataset/images/field/acer_palmatum/13001152968502.jpg	dataset/segmented/field/acer_palmatum/13001152968502.png	Acer palmatum	field
80792	dataset/images/field/acer_palmatum/13001152961413.jpg	dataset/segmented/field/acer_palmatum/13001152961413.png	Acer palmatum	field
4563	dataset/images/field/acer_platanoides/1249060544_0000.jpg	dataset/segmented/field/acer_platanoides/1249060544_0000.png	Acer platanoides	field
4564	dataset/images/field/acer_platanoides/1249060544_0001.jpg	dataset/segmented/field/acer_platanoides/1249060544_0001.png	Acer platanoides	field
4565	dataset/images/field/acer_platanoides/1249060544_0002.jpg	dataset/segmented/field/acer_platanoides/1249060544_0002.png	Acer platanoides	field
4566	dataset/images/field/acer_platanoides/1249060544_0003.jpg	dataset/segmented/field/acer_platanoides/1249060544_0003.png	Acer platanoides	field
4567	dataset/images/field/acer_platanoides/1249060544_0004.jpg	dataset/segmented/field/acer_platanoides/1249060544_0004.png	Acer platanoides	field
4705	dataset/images/field/acer_platanoides/1249316899_0000.jpg	dataset/segmented/field/acer_platanoides/1249316899_0000.png	Acer platanoides	field
4706	dataset/images/field/acer_platanoides/1249316899_0001.jpg	dataset/segmented/field/acer_platanoides/1249316899_0001.png	Acer platanoides	field
4707	dataset/images/field/acer_platanoides/1249316899_0002.jpg	dataset/segmented/field/acer_platanoides/1249316899_0002.png	Acer platanoides	field
